customerid,segment,monetary,frequency,recency,predicted_clv,clv_tier,churn_probability,churn_flag,purchase_window_label,pw_prob_active,pw_prob_warming,pw_prob_dormant,campaign_priority_score,rfm_enhanced_cluster
13059.0,Can't Lose Them,2303.17,10,250,1828.861068899823,High,0.5493528318580788,1,Dormant,1.4943867634799952e-07,2.6744313316913517e-07,0.9999995831181904,4.1267,3
12802.0,Lost,2416.42,7,187,3078.9128336448907,Premium,0.5135006524925088,1,Dormant,1.2832712511453197e-07,2.6721809547874996e-07,0.9999996044547793,4.1248,3
16561.0,Potential Loyalists,511.12,2,6,527.1539295931564,Mid,0.6578877521640424,1,Active,0.9999993882872347,4.1025309195325316e-07,2.0145967332814894e-07,4.1246,1
15183.0,At Risk,639.93,3,548,515.7822932862109,Mid,0.6601245048539391,1,Dormant,1.2478001690290945e-07,1.5586209425872973e-07,0.9999997193578888,4.1242,1
16939.0,At Risk,449.0,3,489,501.55740366181794,Mid,0.6630853147104254,1,Dormant,1.2327375176162105e-07,1.7332755866635607e-07,0.9999997033986896,4.1242,0
15257.0,About To Sleep,685.9,2,283,515.8086904058728,Mid,0.6601245048539391,1,Dormant,1.2332451945321263e-07,1.874837533149415e-07,0.9999996891917273,4.1242,0
13122.0,Potential Loyalists,922.39,2,94,739.8902662148971,Mid,0.6241179887507606,1,Dormant,4.958188989547016e-07,3.945978822485e-06,0.9999955582022785,4.1241,1
15353.0,Can't Lose Them,3175.95,7,255,3085.3452877476325,Premium,0.5131556151674164,1,Dormant,1.2899194419979326e-07,1.8942000535139392e-07,0.9999996815880504,4.1231,3
13987.0,About To Sleep,682.54,2,380,513.1235349860734,Mid,0.6601245048539391,1,Dormant,1.2662610057435314e-07,1.5844679696167866e-07,0.9999997149271025,4.1208,1
17724.0,Potential Loyalists,1033.0,3,71,523.4363304104232,Mid,0.6578877521640424,1,Warming,1.6808802712835046e-07,0.9999994260562685,4.0585570429125656e-07,4.1199,1
15126.0,At Risk,449.49,2,537,498.2201612088205,Mid,0.6630853147104254,1,Dormant,1.216462792996071e-07,1.605914142301304e-07,0.9999997177623065,4.1198,3
13540.0,At Risk,632.39,3,467,509.68191985721916,Mid,0.6606466090279662,1,Dormant,1.2337371850447306e-07,1.622100305601488e-07,0.999999714416251,4.1196,3
12601.0,At Risk,681.26,6,190,699.663068750898,Mid,0.6286580311656226,1,Dormant,1.527233576711917e-07,2.785659978830205e-07,0.9999995687106443,4.119,0
14365.0,About To Sleep,634.68,2,395,668.060894961405,Mid,0.6329758383559535,1,Dormant,1.276504171518283e-07,1.678536906224825e-07,0.9999997044958923,4.1181,3
14230.0,At Risk,979.8,3,436,510.98779069881357,Mid,0.6601245048539391,1,Dormant,1.24228913047786e-07,1.542758546003144e-07,0.9999997214952324,4.1181,3
13978.0,Potential Loyalists,196.79,2,15,552.7884154141826,Mid,0.6519011196360244,1,Active,0.9999995075882389,3.0857185608121995e-07,1.838399050614586e-07,4.1179,2
15232.0,Potential Loyalists,612.06,2,113,521.7621199585504,Mid,0.6578877521640424,1,Dormant,3.6867347965095657e-07,3.176719613767162e-06,0.9999964546069066,4.1178,1
14322.0,At Risk,474.1,4,429,493.1005122565416,Mid,0.6637593309584837,1,Dormant,1.2192154746530714e-07,1.632935997485122e-07,0.9999997147848528,4.1171,3
17845.0,At Risk,598.19,4,555,509.6916987967242,Mid,0.6601245048539391,1,Dormant,1.2212682142704665e-07,1.579894826766977e-07,0.999999719883696,4.1164,0
12907.0,About To Sleep,508.91,2,396,507.28448518302395,Mid,0.6601245048539391,1,Dormant,1.216451599386769e-07,1.5107112648797065e-07,0.9999997272837136,4.1133,3
15314.0,About To Sleep,820.45,3,199,1000.7640011250043,High,0.5952280271976326,1,Dormant,1.351628460336506e-07,1.7706954996376967e-07,0.9999996877676041,4.1127,3
14932.0,About To Sleep,1029.66,2,366,505.94414264826537,Mid,0.6601245048539391,1,Dormant,1.2322726770445217e-07,1.5861785352229515e-07,0.9999997181548788,4.1115,1
15650.0,At Risk,553.88,2,522,503.8699446906079,Mid,0.6601245048539391,1,Dormant,1.216451605947971e-07,1.50931617131731e-07,0.9999997274232223,4.1088,3
14162.0,Potential Loyalists,289.36,2,174,502.85413267422126,Mid,0.6601245048539391,1,Dormant,1.2412292355939273e-07,1.5401362442139972e-07,0.9999997218634521,4.1075,3
17547.0,About To Sleep,727.85,2,376,656.4429941373786,Mid,0.6329758383559535,1,Dormant,1.2765041590147907e-07,1.7029042644526485e-07,0.9999997020591578,4.107,3
12376.0,About To Sleep,503.15,2,390,501.4133514503694,Mid,0.6601245048539391,1,Dormant,1.2284419642981992e-07,1.62503604135847e-07,0.9999997146521994,4.1056,1
15840.0,Potential Loyalists,355.56,2,59,509.98599223750244,Mid,0.6578877521640424,1,Warming,1.2867962637636035e-07,0.999999687588612,1.8373176165547393e-07,4.1028,1
12508.0,Potential Loyalists,398.27,2,26,690.8363940917777,Mid,0.6272484790568076,1,Active,0.9999994016512473,4.09253873411159e-07,1.8909487913832167e-07,4.1018,2
12419.0,About To Sleep,503.01,2,386,497.88234100589705,Mid,0.6601245048539391,1,Dormant,1.228441956522054e-07,1.6250360413584712e-07,0.9999997146522003,4.1009,1
18280.0,About To Sleep,488.15,2,278,497.8706798546022,Mid,0.6601245048539391,1,Dormant,1.2162379489643384e-07,1.521332569706315e-07,0.9999997262429482,4.1009,3
16256.0,About To Sleep,1629.37,3,267,2670.1252031587123,Premium,0.5196867072220787,1,Dormant,1.273385253700658e-07,1.7559678746034536e-07,0.9999996970646873,4.1005,3
14097.0,At Risk,422.86,2,481,483.62999675599133,Mid,0.6630853147104254,1,Dormant,1.216462761041884e-07,1.6059141628331946e-07,0.9999997177623076,4.1001,3
13024.0,At Risk,555.87,2,471,496.6775274377453,Mid,0.6601245048539391,1,Dormant,1.2425073260893416e-07,1.5216982244064878e-07,0.9999997235794449,4.0993,3
17425.0,Potential Loyalists,759.1700000000001,2,19,506.7932733656257,Mid,0.6578877521640424,1,Active,0.9999991946241125,5.680582555929094e-07,2.373176319257677e-07,4.0987,1
16088.0,At Risk,1437.43,2,576,495.9159143101024,Mid,0.6601245048539391,1,Dormant,1.2278555088609716e-07,1.5248713375600736e-07,0.9999997247273155,4.0983,1
15418.0,At Risk,452.32,2,425,495.67813360292706,Mid,0.6601245048539391,1,Dormant,1.2164627862283e-07,1.6059141668304974e-07,0.9999997177623047,4.098,3
17773.0,At Risk,585.27,2,514,484.75726338424556,Mid,0.6624739603809452,1,Dormant,1.222701460703423e-07,1.6076946737103466e-07,0.9999997169603867,4.0979,3
18050.0,About To Sleep,412.06,2,359,495.09557187731525,Mid,0.6601245048539391,1,Dormant,1.228441939502573e-07,1.6250360165717273e-07,0.9999997146522043,4.0972,1
17740.0,At Risk,426.9,6,389,520.0009967491624,Mid,0.6548961159757914,1,Dormant,1.2671994806995175e-07,1.9045303470341773e-07,0.9999996828270172,4.0969,0
18106.0,Can't Lose Them,1461.46,6,330,905.3587085889924,High,0.6015583470101391,1,Dormant,1.3252733408276272e-07,1.908739958258909e-07,0.9999996765986701,4.0963,3
12897.0,About To Sleep,514.25,4,205,584.6258412450321,Mid,0.6427390696385198,1,Dormant,1.218849584111124e-07,1.7153270803610357e-07,0.9999997065823335,4.096,3
16855.0,Potential Loyalists,328.40000000000003,2,24,504.3719206296023,Mid,0.6578877521640424,1,Active,0.9999995114333124,3.038387522533253e-07,1.8472793519266713e-07,4.0955,2
17699.0,At Risk,442.0,2,477,493.03739037217525,Mid,0.6601245048539391,1,Dormant,1.2164574236470467e-07,1.4984139488717402e-07,0.9999997285128628,4.0945,3
13386.0,At Risk,835.46,2,414,491.97994813475344,Mid,0.6601245048539391,1,Dormant,1.2254429499095033e-07,1.6537679101101182e-07,0.999999712078914,4.0931,1
13909.0,Hibernating,286.6,2,423,488.0635149560035,Mid,0.6601245048539391,1,Dormant,1.2164516049091346e-07,1.5107112686672474e-07,0.9999997272837127,4.0878,3
17141.0,At Risk,754.33,4,418,637.2253407512259,Mid,0.6328756121993084,1,Dormant,1.2662962217782845e-07,1.6789967819024255e-07,0.9999997054706996,4.0875,3
14324.0,About To Sleep,701.61,2,410,634.307903614638,Mid,0.6329758383559535,1,Dormant,1.2353060402721304e-07,1.6479446389848326e-07,0.9999997116749321,4.0853,3
17484.0,Lost,209.57,2,576,482.04238958815046,Mid,0.6601245048539391,1,Dormant,1.2502867608890687e-07,1.498413933748535e-07,0.9999997251299305,4.0796,3
14949.0,At Risk,515.0,4,469,468.3821026794025,Mid,0.6628588879879501,1,Dormant,1.232737459694295e-07,1.7993295637869993e-07,0.9999996967932976,4.0775,0
15055.0,At Risk,560.07,3,475,467.3307270117994,Mid,0.6630853147104254,1,Dormant,1.2631915458089767e-07,1.9225102412792802e-07,0.9999996814298213,4.0774,0
17524.0,About To Sleep,539.14,3,361,479.82555661745744,Mid,0.6601245048539391,1,Dormant,1.2162437770024348e-07,1.5191519130317331e-07,0.999999726460431,4.0766,3
13677.0,About To Sleep,556.1899999999999,2,405,478.9656208134699,Mid,0.6601245048539391,1,Dormant,1.2164516169354468e-07,1.521698244057598e-07,0.9999997261850139,4.0754,3
16230.0,About To Sleep,542.03,2,190,488.8452205599468,Mid,0.6578877521640424,1,Dormant,1.2292264544022126e-07,1.657961861463582e-07,0.9999997112811684,4.075,1
13684.0,About To Sleep,596.98,4,286,477.7903417943152,Mid,0.6601245048539391,1,Dormant,1.2622043368028515e-07,2.0518741464466377e-07,0.9999996685921516,4.0738,0
15936.0,About To Sleep,282.79,2,379,475.95765342571207,Mid,0.6601245048539391,1,Dormant,1.2164066047849877e-07,1.4982909382234123e-07,0.9999997285302458,4.0713,3
13584.0,About To Sleep,392.45,3,307,737.3442175780966,Mid,0.6163740694469203,1,Dormant,1.2526981134543683e-07,1.7849617561713726e-07,0.9999996962340131,4.0708,3
17580.0,At Risk,545.27,5,253,513.3398584240022,Mid,0.6519011196360244,1,Dormant,1.3117192576603346e-07,2.3413135761772376e-07,0.9999996346967166,4.0697,0
16997.0,About To Sleep,702.0,3,288,484.88441899103077,Mid,0.6578877521640424,1,Dormant,1.257781641936685e-07,1.593218591762657e-07,0.9999997148999766,4.0697,1
17668.0,Potential Loyalists,347.75,2,1,483.4953176207926,Mid,0.6578877521640424,1,Active,0.9999996123102635,2.2925261753554215e-07,1.5843711904882527e-07,4.0678,2
14416.0,Potential Loyalists,490.22,2,22,483.057460108991,Mid,0.6578877521640424,1,Active,0.9999994351359744,3.639369961510816e-07,2.009270295224621e-07,4.0672,2
14620.0,About To Sleep,412.78,2,206,472.49446917919806,Mid,0.6601245048539391,1,Dormant,1.2160052219411427e-07,1.5188534910707842e-07,0.9999997265141287,4.0665,3
12493.0,Potential Loyalists,433.74,2,166,482.40899892035185,Mid,0.6578877521640424,1,Dormant,1.2581690288923621e-07,1.7655988671428096e-07,0.9999996976232104,4.0663,1
12878.0,About To Sleep,854.99,2,236,472.13794644658174,Mid,0.6601245048539391,1,Dormant,1.2252426880375344e-07,1.6767848440013324e-07,0.999999709797247,4.066,1
15908.0,At Risk,764.57,2,491,471.6121621534586,Mid,0.6601245048539391,1,Dormant,1.2240384908286097e-07,1.5201310094615136e-07,0.99999972558305,4.0652,1
13346.0,At Risk,299.4,6,463,509.50421354777774,Mid,0.6519011196360244,1,Dormant,1.2600299478366334e-07,1.7637167632831315e-07,0.9999996976253289,4.0649,0
12831.0,About To Sleep,451.11,3,262,556.7509131565577,Mid,0.6427390696385198,1,Dormant,1.2996477574003984e-07,1.696486310362122e-07,0.9999997003865934,4.0646,3
13480.0,At Risk,627.82,2,417,552.7459903612394,Mid,0.6434458859394597,1,Dormant,1.2355250840390643e-07,1.624651533307269e-07,0.9999997139823383,4.0645,3
15334.0,Potential Loyalists,351.67,3,157,645.6173495224739,Mid,0.6272484790568076,1,Dormant,1.551020421997474e-07,2.7861671156972206e-07,0.9999995662812462,4.0594,2
16935.0,About To Sleep,535.1,3,382,466.6490224083996,Mid,0.6601245048539391,1,Dormant,1.2579419056352255e-07,1.5804792655005307e-07,0.9999997161578829,4.0583,1
17549.0,Potential Loyalists,148.86,2,24,504.1557416118478,Mid,0.6519011196360244,1,Active,0.9999994261447109,3.5709715146211744e-07,2.1675813764095587e-07,4.058,2
13861.0,Hibernating,273.26,2,429,465.22568366247407,Mid,0.6601245048539391,1,Dormant,1.2164516112009075e-07,1.5093161803190258e-07,0.9999997274232207,4.0562,3
15054.0,Potential Loyalists,302.1,2,12,474.7112891790525,Mid,0.6578877521640424,1,Active,0.9999995329578405,2.922311831063199e-07,1.748109764031416e-07,4.0558,2
15881.0,At Risk,501.39,5,312,502.4818125366381,Mid,0.6519011196360244,1,Dormant,1.2591044407127162e-07,2.1785908729121026e-07,0.9999996562304685,4.0558,3
17662.0,At Risk,412.92,2,662,451.76788189351146,Mid,0.6630853147104254,1,Dormant,1.2164574262592963e-07,1.4984139436901824e-07,0.999999728512863,4.055,3
13718.0,About To Sleep,306.55,2,246,464.3211454596667,Mid,0.6601245048539391,1,Dormant,1.2238526851663577e-07,1.5191515817145867e-07,0.9999997256995734,4.055,3
13151.0,About To Sleep,2580.74,3,296,1608.146467734416,High,0.5491797680905269,1,Dormant,1.3938434982341994e-07,1.7800930949547303e-07,0.9999996826063405,4.0548,3
17595.0,Potential Loyalists,388.79,2,12,473.2621467288112,Mid,0.6578877521640424,1,Active,0.9999995793577539,2.5892636339639706e-07,1.6171588272119714e-07,4.0537,2
14169.0,At Risk,624.4300000000001,2,431,462.78152749569705,Mid,0.6601245048539391,1,Dormant,1.2216334675721817e-07,1.5586209696837767e-07,0.9999997219745562,4.0528,1
16075.0,At Risk,736.9300000000001,2,503,461.89047627187205,Mid,0.6601245048539391,1,Dormant,1.2164574075940534e-07,1.5201666041849319e-07,0.9999997263375989,4.0515,3
12741.0,At Risk,406.07,2,529,635.2639829301858,Mid,0.6272484790568076,1,Dormant,1.2377180986757906e-07,1.4987134841149549e-07,0.9999997263568416,4.0493,2
15522.0,Potential Loyalists,398.84,2,33,469.958743327919,Mid,0.6578877521640424,1,Warming,1.2803626363755001e-06,0.999998250200536,4.694368274967608e-07,4.0491,1
13827.0,Potential Loyalists,412.05,3,58,468.24836971433365,Mid,0.6578877521640424,1,Warming,1.089605206338147e-07,0.9999996364774926,2.5456198673669725e-07,4.0468,0
16382.0,About To Sleep,353.1,2,408,458.37656770790704,Mid,0.6601245048539391,1,Dormant,1.2169622967239973e-07,1.6059141356500512e-07,0.9999997177123567,4.0465,3
17998.0,About To Sleep,639.24,3,380,880.0738805147575,Mid,0.5967203932008803,1,Dormant,1.2831242480320333e-07,1.8445529746227383e-07,0.9999996872322777,4.0464,3
16039.0,At Risk,456.4,2,424,543.0052036295912,Mid,0.6423946974782121,1,Dormant,1.23561909562088e-07,1.6246793468256252e-07,0.9999997139701559,4.0464,3
16999.0,Potential Loyalists,484.82,2,23,466.80813101073335,Mid,0.6578877521640424,1,Active,0.9999989186591387,8.087163075880803e-07,2.7262455366901745e-07,4.0447,1
13248.0,Potential Loyalists,465.68,2,125,466.32548732873903,Mid,0.6578877521640424,1,Dormant,1.346503399487679e-07,1.9789068704029395e-07,0.9999996674589731,4.0441,1
18026.0,At Risk,2074.07,2,501,629.7919241078669,Mid,0.6272484790568076,1,Dormant,1.2415777414243578e-07,1.5252118669464447e-07,0.9999997233210391,4.0439,2
12788.0,At Risk,444.9,4,463,456.4401094624084,Mid,0.6601245048539391,1,Dormant,1.219832740683455e-07,1.6727474977573523e-07,0.9999997107419762,4.0437,0
14910.0,Potential Loyalists,434.35,4,3,492.7627767345994,Mid,0.6519011196360244,1,Active,0.9999996033396453,2.3593632467317497e-07,1.607240301077707e-07,4.0431,2
18071.0,Can't Lose Them,1428.63,6,258,1609.097041797829,High,0.5475299384837744,1,Dormant,1.3604037090406385e-07,1.9673147891125454e-07,0.99999966722815,4.043,3
14331.0,Potential Loyalists,462.66,2,124,628.0485263376387,Mid,0.6272484790568076,1,Dormant,1.4126576115914674e-07,2.632600672129593e-07,0.9999995954741716,4.0421,2
15446.0,About To Sleep,406.95,3,377,500.41873886774584,Mid,0.649978839163308,1,Dormant,1.2241866268393757e-07,1.769552303266495e-07,0.9999997006261069,4.0412,3
13073.0,At Risk,418.08,2,411,454.60866162454573,Mid,0.6601245048539391,1,Dormant,1.2216334595634746e-07,1.6250360549747927e-07,0.9999997153330487,4.041,1
12895.0,Potential Loyalists,372.8,2,42,463.86171111260285,Mid,0.6578877521640424,1,Warming,6.755425685228082e-07,0.999999112368669,2.120887625906766e-07,4.0406,1
13537.0,At Risk,717.85,2,426,452.6281101453789,Mid,0.6601245048539391,1,Dormant,1.2216788507664806e-07,1.648735564777742e-07,0.9999997129585585,4.0382,1
13686.0,Potential Loyalists,409.04,3,183,713.9810828792799,Mid,0.6144045974582005,1,Dormant,1.3515009421404283e-07,1.7702778401355586e-07,0.9999996878221218,4.038,3
18121.0,Potential Loyalists,673.1,2,149,623.2147366516227,Mid,0.6272484790568076,1,Dormant,1.4154521526215024e-07,2.55082228639866e-07,0.9999996033725561,4.0373,2
18030.0,Potential Loyalists,230.65,2,4,487.48180990066624,Mid,0.6519011196360244,1,Active,0.9999996099795547,2.2995361164590716e-07,1.6006683349687363e-07,4.0361,0
15762.0,Potential Loyalists,583.75,2,65,621.7671921156526,Mid,0.6272484790568076,1,Warming,2.167584430923513e-07,0.9999996456447601,1.375967969509331e-07,4.0358,2
17918.0,At Risk,396.39,3,501,620.5609678587682,Mid,0.6272484790568076,1,Dormant,1.2164616745166158e-07,1.5812085377942673e-07,0.9999997202329788,4.0346,2
12677.0,At Risk,395.1,2,555,437.9358695652933,Mid,0.6630853147104254,1,Dormant,1.2164516159290033e-07,1.5216982338679996e-07,0.999999726185015,4.0344,3
16792.0,At Risk,623.46,5,282,789.5607193319436,Mid,0.6044754010295601,1,Dormant,1.4134855785819182e-07,2.035781477697399e-07,0.9999996550732944,4.0335,3
13008.0,About To Sleep,612.13,3,323,692.5395314096346,Mid,0.6164775142496416,1,Dormant,1.268118097622537e-07,1.7846774951143288e-07,0.9999996947204407,4.0329,3
16148.0,About To Sleep,386.62,2,296,448.16054546014027,Mid,0.6601245048539391,1,Dormant,1.2167485857732672e-07,1.6055282700203585e-07,0.9999997177723144,4.0316,3
15756.0,Potential Loyalists,532.96,4,61,483.2486495307727,Mid,0.6519011196360244,1,Warming,1.1278590425908222e-07,0.9999997365233201,1.5069077558499988e-07,4.0304,0
17756.0,About To Sleep,733.7,3,376,613.5541334639281,Mid,0.6272484790568076,1,Dormant,1.2164849705469184e-07,1.5194555456562785e-07,0.9999997264059484,4.0275,3
16163.0,Can't Lose Them,2849.58,6,232,1817.2517072601793,High,0.5365380218491129,1,Dormant,1.3098603799134066e-07,1.962883569493215e-07,0.9999996727256052,4.0271,3
16538.0,At Risk,399.62,3,541,445.06285214373725,Mid,0.6601245048539391,1,Dormant,1.2238529590039222e-07,1.4980539143162568e-07,0.9999997278093126,4.0271,3
17874.0,Lost,683.46,6,185,480.3884910630195,Mid,0.6519011196360244,1,Dormant,1.706841829891456e-07,3.1411590705342437e-07,0.99999951519991,4.0266,1
13811.0,Potential Loyalists,814.5,3,184,453.63525613227307,Mid,0.6578877521640424,1,Dormant,1.4682223884696201e-07,2.864731238251114e-07,0.9999995667046374,4.0259,0
17326.0,About To Sleep,321.95,2,408,443.5500522854305,Mid,0.6601245048539391,1,Dormant,1.2164515973871733e-07,1.521698222144937e-07,0.9999997261850181,4.0248,3
16632.0,At Risk,406.4,2,486,443.5011001590922,Mid,0.6601245048539391,1,Dormant,1.2164516475475005e-07,1.4984139667430626e-07,0.9999997285134385,4.0247,3
14182.0,At Risk,678.77,4,444,443.14465977551566,Mid,0.6601245048539391,1,Dormant,1.2591420287452207e-07,1.7433786204762012e-07,0.999999699747935,4.0242,0
16815.0,At Risk,410.97,2,454,443.135307431397,Mid,0.6601245048539391,1,Dormant,1.2164574176251265e-07,1.4984139414540268e-07,0.9999997285128641,4.0242,3
13150.0,At Risk,449.97,3,484,442.5620379692481,Mid,0.6601245048539391,1,Dormant,1.216249192210882e-07,1.6055283250612277e-07,0.9999997178222483,4.0234,3
14273.0,Potential Loyalists,559.97,4,51,451.7923857570807,Mid,0.6578877521640424,1,Warming,1.7708711859799177e-07,0.999999651588637,1.713242443802954e-07,4.0233,0
13741.0,Potential Loyalists,668.4300000000001,3,72,449.8044211508104,Mid,0.6578877521640424,1,Warming,1.6257902336784877e-07,0.9999995671641192,2.7025685742189315e-07,4.0204,0
16765.0,About To Sleep,454.75,2,294,440.26080224293275,Mid,0.6601245048539391,1,Dormant,1.262201450988833e-07,1.744770744764516e-07,0.9999996993027804,4.0199,1
13885.0,Potential Loyalists,506.8,2,189,605.2819935397524,Mid,0.6272484790568076,1,Dormant,1.2591254519896877e-07,1.6594122162566353e-07,0.9999997081462332,4.019,2
17835.0,Potential Loyalists,350.64,3,3,604.7291842773966,Mid,0.6272484790568076,1,Active,0.9999996313323025,2.1425739659995144e-07,1.5441030089738632e-07,4.0184,2
12734.0,About To Sleep,639.65,3,353,436.6483665122132,Mid,0.6601245048539391,1,Dormant,1.257639503758709e-07,1.5798946875517408e-07,0.9999997162465809,4.0145,0
12522.0,Potential Loyalists,192.72,2,39,598.044064531753,Mid,0.6272484790568076,1,Warming,2.9383367518330155e-07,0.9999995093905643,1.967757605458114e-07,4.0115,2
17094.0,About To Sleep,402.2000000000001,2,322,433.6248635045527,Mid,0.6601245048539391,1,Dormant,1.216238002667926e-07,1.5089534992231414e-07,0.9999997274808498,4.0099,3
18011.0,About To Sleep,527.03,2,373,511.2713251545273,Mid,0.6423946974782121,1,Dormant,1.2357044396098268e-07,1.6247915381458606e-07,0.9999997139504023,4.0078,3
15461.0,At Risk,429.7,2,461,449.5053496143148,Mid,0.6559024382318404,1,Dormant,1.2164290199358281e-07,1.6058695927162472e-07,0.9999997177701386,4.0078,3
14220.0,About To Sleep,1515.0,4,247,673.7229892564553,Mid,0.6144045974582005,1,Dormant,1.3104116928104523e-07,1.870958246490741e-07,0.9999996818630061,4.0024,3
15160.0,About To Sleep,589.27,4,357,437.59859232358406,Mid,0.6578877521640424,1,Dormant,1.2662840947835674e-07,1.6862306136124973e-07,0.9999997047485291,4.0023,0
12363.0,Potential Loyalists,552.0,2,110,427.2787162390631,Mid,0.6601245048539391,1,Dormant,2.6767228615792076e-07,1.0595054298574922e-06,0.9999986728222839,4.0002,1
13837.0,About To Sleep,271.24,2,212,425.6342545310558,Mid,0.6601245048539391,1,Dormant,1.242434774687062e-07,1.5299544151817088e-07,0.9999997227610811,3.9977,3
16402.0,About To Sleep,511.4,2,265,425.53388335508026,Mid,0.6601245048539391,1,Dormant,1.2621953766816173e-07,1.8313572323721733e-07,0.999999690644739,3.9975,1
12804.0,At Risk,327.02,2,466,424.5770280824486,Mid,0.6601245048539391,1,Dormant,1.2240384907125402e-07,1.498378845865832e-07,0.9999997277582664,3.996,1
18134.0,At Risk,445.0,2,598,412.9185380787095,Mid,0.6630853147104254,1,Dormant,1.2362479861246602e-07,1.5092234121144825e-07,0.9999997254528602,3.9955,0
17967.0,About To Sleep,357.29,2,372,423.956683849279,Mid,0.6601245048539391,1,Dormant,1.256535273570114e-07,1.7205393096804415e-07,0.9999997022925415,3.9951,1
13616.0,Hibernating,288.1,2,568,411.239072145527,Mid,0.6630853147104254,1,Dormant,1.2169623210487644e-07,1.5223370912369173e-07,0.9999997260700588,3.9928,3
14729.0,About To Sleep,907.38,3,374,903.2703620297434,High,0.5863977889633194,1,Dormant,1.2353810178229994e-07,1.6242615838864468e-07,0.9999997140357398,3.9917,3
15364.0,Potential Loyalists,913.19,2,96,419.90029989740606,Mid,0.6601245048539391,1,Dormant,5.263564541628508e-07,4.502327642884529e-06,0.9999949713159029,3.9887,1
16590.0,About To Sleep,605.9,2,401,418.29035291929836,Mid,0.6601245048539391,1,Dormant,1.228441974589526e-07,1.5586209599365864e-07,0.9999997212937066,3.9862,1
12825.0,At Risk,518.63,2,521,404.73800251353475,Mid,0.6630853147104254,1,Dormant,1.2362479745958144e-07,1.5841156506006717e-07,0.9999997179636375,3.9823,0
15956.0,At Risk,617.6,2,551,406.855684422698,Mid,0.6624739603809452,1,Dormant,1.2227014706707585e-07,1.6076946518012793e-07,0.9999997169603878,3.9821,3
12593.0,Potential Loyalists,418.1,3,109,424.29103975181255,Mid,0.6578877521640424,1,Dormant,1.4793568900720755e-07,2.890972160576588e-07,0.9999995629670948,3.982,0
17810.0,At Risk,374.81,2,669,404.4553713936322,Mid,0.6630853147104254,1,Dormant,1.2240385077272052e-07,1.4983788620621764e-07,0.9999997277582631,3.9818,0
14170.0,About To Sleep,597.33,3,375,570.2824429419798,Mid,0.6272484790568076,1,Dormant,1.293375927425073e-07,1.5837815517736184e-07,0.9999997122842521,3.9817,1
16675.0,At Risk,608.86,2,442,414.68662855578856,Mid,0.6601245048539391,1,Dormant,1.2218204376470984e-07,1.6253582531262106e-07,0.9999997152821309,3.9805,1
14926.0,About To Sleep,359.4,2,382,487.5969299314971,Mid,0.6428554487158801,1,Dormant,1.2356019525539681e-07,1.624656783441933e-07,0.9999997139741265,3.9803,3
14501.0,Potential Loyalists,251.21,2,184,414.4563577512847,Mid,0.6601245048539391,1,Dormant,1.2663052641879934e-07,1.6582177809622382e-07,0.9999997075476954,3.9801,3
15890.0,At Risk,535.65,5,395,649.5973743350293,Mid,0.6142478109133434,1,Dormant,1.3095334648758078e-07,1.752072533683019e-07,0.9999996938394,3.979,3
15717.0,At Risk,607.0,5,234,624.8588804340375,Mid,0.6178836485720435,1,Dormant,1.350440151647142e-07,2.1529563473659925e-07,0.99999964966035,3.9786,0
12386.0,About To Sleep,660.8000000000001,2,338,412.99082381903366,Mid,0.6601245048539391,1,Dormant,1.2284419293583704e-07,1.6718455320035433e-07,0.9999997099712539,3.9778,1
17556.0,About To Sleep,300.67,2,206,467.5370846517677,Mid,0.6467024545602172,1,Dormant,1.4012082168013175e-07,1.8679702255337356e-07,0.9999996730821558,3.977,3
13807.0,About To Sleep,534.8,3,367,491.81965718532257,Mid,0.6414414774712107,1,Dormant,1.4353556657272232e-07,2.0237538781258251e-07,0.9999996540890457,3.977,0
14009.0,About To Sleep,1099.91,3,198,1570.8633923430427,High,0.5400002153532736,1,Dormant,1.3857674115084367e-07,1.7048944498658296e-07,0.9999996909338138,3.9744,3
17597.0,Can't Lose Them,3484.09,5,214,3902.5233349568434,Premium,0.4805640393650281,1,Dormant,1.281467236052336e-07,1.8474940845182234e-07,0.9999996871038679,3.9741,3
14358.0,About To Sleep,400.06,2,389,408.25968424910195,Mid,0.6601245048539391,1,Dormant,1.258015716676404e-07,1.6250360405004507e-07,0.9999997116948244,3.9702,1
17946.0,About To Sleep,149.57999999999998,2,233,406.41310105311965,Mid,0.6601245048539391,1,Dormant,1.2210052394439463e-07,1.646864828151152e-07,0.9999997132129933,3.9672,0
15258.0,Potential Loyalists,623.16,2,169,414.4620839003864,Mid,0.6578877521640424,1,Dormant,1.2493817214550164e-07,1.7856009733686152e-07,0.9999996965017306,3.9667,0
17704.0,Potential Loyalists,885.19,2,169,414.04200285417085,Mid,0.6578877521640424,1,Dormant,1.2352106547421903e-07,1.7714966208906367e-07,0.9999996993292724,3.966,1
13711.0,Can't Lose Them,1792.26,9,219,2214.012887200415,High,0.5147527372312686,1,Dormant,1.3707765357884502e-07,2.765799139873993e-07,0.9999995863424324,3.9651,3
18146.0,Potential Loyalists,160.35,2,141,435.62000997935354,Mid,0.6519011196360244,1,Dormant,1.2195152273162616e-07,1.5189142525856078e-07,0.999999726157052,3.9629,3
